video_id,scene_label
RockClimbingIndoor/v_RockClimbingIndoor_g23_c04,natural_history_museum
RockClimbingIndoor/v_RockClimbingIndoor_g23_c05,natural_history_museum
RockClimbingIndoor/v_RockClimbingIndoor_g23_c06,natural_history_museum
RockClimbingIndoor/v_RockClimbingIndoor_g24_c01,art_gallery
RockClimbingIndoor/v_RockClimbingIndoor_g24_c02,boat_deck
RockClimbingIndoor/v_RockClimbingIndoor_g24_c03,home_theater
RockClimbingIndoor/v_RockClimbingIndoor_g24_c04,home_theater
RockClimbingIndoor/v_RockClimbingIndoor_g24_c05,home_theater
RockClimbingIndoor/v_RockClimbingIndoor_g24_c06,home_theater
RockClimbingIndoor/v_RockClimbingIndoor_g24_c07,movie_theater/indoor
RockClimbingIndoor/v_RockClimbingIndoor_g25_c01,science_museum
RockClimbingIndoor/v_RockClimbingIndoor_g25_c02,engine_room
RockClimbingIndoor/v_RockClimbingIndoor_g25_c03,engine_room
RockClimbingIndoor/v_RockClimbingIndoor_g25_c04,science_museum
RockClimbingIndoor/v_RockClimbingIndoor_g25_c05,elevator_shaft
RockClimbingIndoor/v_RockClimbingIndoor_g25_c06,storage_room
RockClimbingIndoor/v_RockClimbingIndoor_g25_c07,locker_room
RopeClimbing/v_RopeClimbing_g01_c01,television_studio
RopeClimbing/v_RopeClimbing_g01_c02,elevator_shaft
RopeClimbing/v_RopeClimbing_g01_c03,elevator_shaft
RopeClimbing/v_RopeClimbing_g01_c04,museum/indoor
RopeClimbing/v_RopeClimbing_g02_c01,arena/performance
RopeClimbing/v_RopeClimbing_g02_c02,martial_arts_gym
RopeClimbing/v_RopeClimbing_g02_c03,elevator_lobby
RopeClimbing/v_RopeClimbing_g02_c04,basketball_court/indoor
RopeClimbing/v_RopeClimbing_g02_c05,martial_arts_gym
RopeClimbing/v_RopeClimbing_g02_c06,arena/performance
RopeClimbing/v_RopeClimbing_g03_c01,gymnasium/indoor
RopeClimbing/v_RopeClimbing_g03_c02,gymnasium/indoor
RopeClimbing/v_RopeClimbing_g03_c03,martial_arts_gym
RopeClimbing/v_RopeClimbing_g03_c04,basement
RopeClimbing/v_RopeClimbing_g04_c01,gymnasium/indoor
RopeClimbing/v_RopeClimbing_g04_c02,garage/indoor
RopeClimbing/v_RopeClimbing_g04_c03,garage/indoor
RopeClimbing/v_RopeClimbing_g04_c04,ice_skating_rink/indoor
RopeClimbing/v_RopeClimbing_g05_c01,subway_station/platform
RopeClimbing/v_RopeClimbing_g05_c02,subway_station/platform
RopeClimbing/v_RopeClimbing_g05_c03,ice_skating_rink/indoor
RopeClimbing/v_RopeClimbing_g05_c04,subway_station/platform
RopeClimbing/v_RopeClimbing_g05_c05,subway_station/platform
RopeClimbing/v_RopeClimbing_g05_c06,ice_skating_rink/indoor
RopeClimbing/v_RopeClimbing_g05_c07,home_theater
RopeClimbing/v_RopeClimbing_g06_c01,movie_theater/indoor
RopeClimbing/v_RopeClimbing_g06_c02,stage/indoor
RopeClimbing/v_RopeClimbing_g06_c03,stage/indoor
RopeClimbing/v_RopeClimbing_g06_c04,movie_theater/indoor
RopeClimbing/v_RopeClimbing_g07_c01,repair_shop
RopeClimbing/v_RopeClimbing_g07_c02,chemistry_lab
RopeClimbing/v_RopeClimbing_g07_c03,clean_room
RopeClimbing/v_RopeClimbing_g07_c04,arena/hockey
RopeClimbing/v_RopeClimbing_g07_c05,repair_shop
RopeClimbing/v_RopeClimbing_g08_c01,clean_room
RopeClimbing/v_RopeClimbing_g08_c02,shower
RopeClimbing/v_RopeClimbing_g08_c03,clean_room
RopeClimbing/v_RopeClimbing_g08_c04,shower
RopeClimbing/v_RopeClimbing_g09_c01,gymnasium/indoor
RopeClimbing/v_RopeClimbing_g09_c02,clean_room
RopeClimbing/v_RopeClimbing_g09_c03,hangar/indoor
RopeClimbing/v_RopeClimbing_g09_c04,clean_room
RopeClimbing/v_RopeClimbing_g10_c01,gymnasium/indoor
RopeClimbing/v_RopeClimbing_g10_c02,gymnasium/indoor
RopeClimbing/v_RopeClimbing_g10_c03,gymnasium/indoor
RopeClimbing/v_RopeClimbing_g10_c04,gymnasium/indoor
RopeClimbing/v_RopeClimbing_g10_c05,gymnasium/indoor
RopeClimbing/v_RopeClimbing_g11_c01,science_museum
RopeClimbing/v_RopeClimbing_g11_c02,gymnasium/indoor
RopeClimbing/v_RopeClimbing_g11_c03,science_museum
RopeClimbing/v_RopeClimbing_g11_c04,television_studio
RopeClimbing/v_RopeClimbing_g12_c01,home_theater
RopeClimbing/v_RopeClimbing_g12_c02,hangar/outdoor
RopeClimbing/v_RopeClimbing_g12_c03,atrium/public
RopeClimbing/v_RopeClimbing_g12_c04,bullring
RopeClimbing/v_RopeClimbing_g13_c01,golf_course
RopeClimbing/v_RopeClimbing_g13_c02,home_theater
RopeClimbing/v_RopeClimbing_g13_c03,golf_course
RopeClimbing/v_RopeClimbing_g13_c04,home_theater
RopeClimbing/v_RopeClimbing_g13_c05,park
RopeClimbing/v_RopeClimbing_g13_c06,park
RopeClimbing/v_RopeClimbing_g13_c07,forest/broadleaf
RopeClimbing/v_RopeClimbing_g14_c01,atrium/public
RopeClimbing/v_RopeClimbing_g14_c02,shopping_mall/indoor
RopeClimbing/v_RopeClimbing_g14_c03,shopping_mall/indoor
RopeClimbing/v_RopeClimbing_g14_c04,shopping_mall/indoor
RopeClimbing/v_RopeClimbing_g14_c05,shopping_mall/indoor
RopeClimbing/v_RopeClimbing_g15_c01,repair_shop
RopeClimbing/v_RopeClimbing_g15_c02,repair_shop
RopeClimbing/v_RopeClimbing_g15_c03,parking_garage/indoor
RopeClimbing/v_RopeClimbing_g15_c04,parking_garage/indoor
RopeClimbing/v_RopeClimbing_g15_c05,construction_site
RopeClimbing/v_RopeClimbing_g16_c01,basement
RopeClimbing/v_RopeClimbing_g16_c02,subway_station/platform
RopeClimbing/v_RopeClimbing_g16_c03,basement
RopeClimbing/v_RopeClimbing_g16_c04,basement
RopeClimbing/v_RopeClimbing_g16_c05,subway_station/platform
RopeClimbing/v_RopeClimbing_g17_c01,martial_arts_gym
RopeClimbing/v_RopeClimbing_g17_c02,basement
RopeClimbing/v_RopeClimbing_g17_c03,museum/indoor
RopeClimbing/v_RopeClimbing_g17_c04,construction_site
RopeClimbing/v_RopeClimbing_g17_c05,basement
RopeClimbing/v_RopeClimbing_g18_c01,landing_deck
RopeClimbing/v_RopeClimbing_g18_c02,landing_deck
RopeClimbing/v_RopeClimbing_g18_c03,landing_deck
RopeClimbing/v_RopeClimbing_g18_c04,landing_deck
RopeClimbing/v_RopeClimbing_g18_c05,landing_deck
RopeClimbing/v_RopeClimbing_g19_c01,mezzanine
RopeClimbing/v_RopeClimbing_g19_c02,mezzanine
RopeClimbing/v_RopeClimbing_g19_c03,airport_terminal
RopeClimbing/v_RopeClimbing_g19_c04,science_museum
RopeClimbing/v_RopeClimbing_g19_c05,gymnasium/indoor
RopeClimbing/v_RopeClimbing_g19_c06,engine_room
RopeClimbing/v_RopeClimbing_g19_c07,mezzanine
RopeClimbing/v_RopeClimbing_g20_c01,boxing_ring
RopeClimbing/v_RopeClimbing_g20_c02,subway_station/platform
RopeClimbing/v_RopeClimbing_g20_c03,construction_site
RopeClimbing/v_RopeClimbing_g20_c04,basement
RopeClimbing/v_RopeClimbing_g21_c01,museum/indoor
RopeClimbing/v_RopeClimbing_g21_c02,bank_vault
RopeClimbing/v_RopeClimbing_g21_c03,locker_room
RopeClimbing/v_RopeClimbing_g21_c04,bank_vault
RopeClimbing/v_RopeClimbing_g22_c01,shopfront
RopeClimbing/v_RopeClimbing_g22_c02,construction_site
RopeClimbing/v_RopeClimbing_g22_c03,construction_site
RopeClimbing/v_RopeClimbing_g22_c04,elevator_shaft
RopeClimbing/v_RopeClimbing_g23_c01,science_museum
RopeClimbing/v_RopeClimbing_g23_c02,natural_history_museum
RopeClimbing/v_RopeClimbing_g23_c03,gymnasium/indoor
RopeClimbing/v_RopeClimbing_g23_c04,operating_room
RopeClimbing/v_RopeClimbing_g24_c01,basement
RopeClimbing/v_RopeClimbing_g24_c02,basement
RopeClimbing/v_RopeClimbing_g24_c03,basement
RopeClimbing/v_RopeClimbing_g24_c04,basement
RopeClimbing/v_RopeClimbing_g25_c01,playground
RopeClimbing/v_RopeClimbing_g25_c02,playground
RopeClimbing/v_RopeClimbing_g25_c03,rope_bridge
RopeClimbing/v_RopeClimbing_g25_c04,rope_bridge
RopeClimbing/v_RopeClimbing_g25_c05,rope_bridge
Rowing/v_Rowing_g01_c01,harbor
Rowing/v_Rowing_g01_c02,harbor
Rowing/v_Rowing_g01_c03,lake/natural
Rowing/v_Rowing_g01_c04,harbor
Rowing/v_Rowing_g02_c01,home_theater
Rowing/v_Rowing_g02_c02,home_theater
Rowing/v_Rowing_g02_c03,harbor
Rowing/v_Rowing_g02_c04,movie_theater/indoor
Rowing/v_Rowing_g02_c05,movie_theater/indoor
Rowing/v_Rowing_g02_c06,harbor
Rowing/v_Rowing_g03_c01,harbor
Rowing/v_Rowing_g03_c02,lake/natural
Rowing/v_Rowing_g03_c03,football_field
Rowing/v_Rowing_g03_c04,lake/natural
Rowing/v_Rowing_g03_c05,harbor
Rowing/v_Rowing_g03_c06,lake/natural
Rowing/v_Rowing_g03_c07,boathouse
Rowing/v_Rowing_g04_c01,beach
Rowing/v_Rowing_g04_c02,beach
Rowing/v_Rowing_g04_c03,beach
Rowing/v_Rowing_g04_c04,beach
Rowing/v_Rowing_g04_c05,beach
Rowing/v_Rowing_g04_c06,beach
Rowing/v_Rowing_g05_c01,movie_theater/indoor
Rowing/v_Rowing_g05_c02,movie_theater/indoor
Rowing/v_Rowing_g05_c03,harbor
Rowing/v_Rowing_g05_c04,runway
Rowing/v_Rowing_g06_c01,runway
Rowing/v_Rowing_g06_c02,runway
Rowing/v_Rowing_g06_c03,runway
Rowing/v_Rowing_g06_c04,runway
Rowing/v_Rowing_g07_c01,runway
Rowing/v_Rowing_g07_c02,harbor
Rowing/v_Rowing_g07_c03,harbor
Rowing/v_Rowing_g07_c04,harbor
Rowing/v_Rowing_g07_c05,runway
Rowing/v_Rowing_g08_c01,harbor
Rowing/v_Rowing_g08_c02,harbor
Rowing/v_Rowing_g08_c03,raft
Rowing/v_Rowing_g08_c04,boathouse
Rowing/v_Rowing_g09_c01,restaurant_kitchen
Rowing/v_Rowing_g09_c02,harbor
Rowing/v_Rowing_g09_c03,boathouse
Rowing/v_Rowing_g09_c04,boathouse
Rowing/v_Rowing_g09_c05,restaurant_kitchen
Rowing/v_Rowing_g09_c06,restaurant_kitchen
Rowing/v_Rowing_g10_c01,boathouse
Rowing/v_Rowing_g10_c02,boathouse
Rowing/v_Rowing_g10_c03,boathouse
Rowing/v_Rowing_g10_c04,bridge
Rowing/v_Rowing_g10_c05,television_studio
Rowing/v_Rowing_g10_c06,harbor
Rowing/v_Rowing_g10_c07,dam
Rowing/v_Rowing_g11_c01,parking_lot
Rowing/v_Rowing_g11_c02,boat_deck
Rowing/v_Rowing_g11_c03,raft
Rowing/v_Rowing_g11_c04,industrial_area
Rowing/v_Rowing_g11_c05,water_tower
Rowing/v_Rowing_g11_c06,raft
Rowing/v_Rowing_g12_c01,boathouse
Rowing/v_Rowing_g12_c02,boathouse
Rowing/v_Rowing_g12_c03,ice_floe
Rowing/v_Rowing_g12_c04,boathouse
Rowing/v_Rowing_g12_c05,swimming_hole
Rowing/v_Rowing_g12_c06,canal/natural
Rowing/v_Rowing_g12_c07,canal/urban
Rowing/v_Rowing_g13_c01,landing_deck
Rowing/v_Rowing_g13_c02,boat_deck
Rowing/v_Rowing_g13_c03,restaurant_kitchen
Rowing/v_Rowing_g13_c04,ice_floe
Rowing/v_Rowing_g13_c05,raft
Rowing/v_Rowing_g13_c06,lake/natural
Rowing/v_Rowing_g13_c07,boat_deck
Rowing/v_Rowing_g14_c01,harbor
Rowing/v_Rowing_g14_c02,canal/natural
Rowing/v_Rowing_g14_c03,harbor
Rowing/v_Rowing_g14_c04,swimming_hole
Rowing/v_Rowing_g14_c05,canal/natural
Rowing/v_Rowing_g14_c06,lagoon
Rowing/v_Rowing_g14_c07,harbor
Rowing/v_Rowing_g15_c01,boat_deck
Rowing/v_Rowing_g15_c02,boat_deck
Rowing/v_Rowing_g15_c03,canal/natural
Rowing/v_Rowing_g15_c04,lock_chamber
Rowing/v_Rowing_g15_c05,boat_deck
Rowing/v_Rowing_g15_c06,boat_deck
Rowing/v_Rowing_g15_c07,boat_deck
Rowing/v_Rowing_g16_c01,lake/natural
Rowing/v_Rowing_g16_c02,lake/natural
Rowing/v_Rowing_g16_c03,lake/natural
Rowing/v_Rowing_g16_c04,ice_skating_rink/outdoor
Rowing/v_Rowing_g17_c01,home_theater
Rowing/v_Rowing_g17_c02,arena/performance
Rowing/v_Rowing_g17_c03,sushi_bar
Rowing/v_Rowing_g17_c04,home_theater
Rowing/v_Rowing_g17_c05,stadium/baseball
Rowing/v_Rowing_g17_c06,recreation_room
Rowing/v_Rowing_g17_c07,recreation_room
Rowing/v_Rowing_g18_c01,ice_floe
Rowing/v_Rowing_g18_c02,harbor
Rowing/v_Rowing_g18_c03,ice_floe
Rowing/v_Rowing_g18_c04,ice_floe
Rowing/v_Rowing_g19_c01,ice_skating_rink/outdoor
Rowing/v_Rowing_g19_c02,ice_skating_rink/outdoor
Rowing/v_Rowing_g19_c03,harbor
Rowing/v_Rowing_g19_c04,harbor
Rowing/v_Rowing_g19_c05,harbor
Rowing/v_Rowing_g19_c06,lagoon
Rowing/v_Rowing_g20_c01,harbor
Rowing/v_Rowing_g20_c02,boat_deck
Rowing/v_Rowing_g20_c03,raft
Rowing/v_Rowing_g20_c04,harbor
Rowing/v_Rowing_g21_c01,ice_floe
Rowing/v_Rowing_g21_c02,boat_deck
Rowing/v_Rowing_g21_c03,lake/natural
Rowing/v_Rowing_g21_c04,canal/natural
Rowing/v_Rowing_g21_c05,boat_deck
Rowing/v_Rowing_g22_c01,harbor
Rowing/v_Rowing_g22_c02,iceberg
Rowing/v_Rowing_g22_c03,ice_floe
Rowing/v_Rowing_g22_c04,lake/natural
Rowing/v_Rowing_g23_c01,arena/performance
Rowing/v_Rowing_g23_c02,subway_station/platform
Rowing/v_Rowing_g23_c03,home_theater
Rowing/v_Rowing_g23_c04,boat_deck
Rowing/v_Rowing_g23_c05,lake/natural
Rowing/v_Rowing_g24_c01,raft
Rowing/v_Rowing_g24_c02,raft
Rowing/v_Rowing_g24_c03,raft
Rowing/v_Rowing_g24_c04,raft
Rowing/v_Rowing_g24_c05,raft
Rowing/v_Rowing_g25_c01,harbor
Rowing/v_Rowing_g25_c02,harbor
Rowing/v_Rowing_g25_c03,harbor
Rowing/v_Rowing_g25_c04,harbor
Rowing/v_Rowing_g25_c05,ice_floe
Rowing/v_Rowing_g25_c06,canal/natural
SalsaSpin/v_SalsaSpin_g01_c01,bazaar/indoor
SalsaSpin/v_SalsaSpin_g01_c02,medina
SalsaSpin/v_SalsaSpin_g01_c03,medina
SalsaSpin/v_SalsaSpin_g01_c04,medina
SalsaSpin/v_SalsaSpin_g01_c05,medina
SalsaSpin/v_SalsaSpin_g01_c06,bazaar/indoor
SalsaSpin/v_SalsaSpin_g01_c07,bazaar/indoor
SalsaSpin/v_SalsaSpin_g02_c01,martial_arts_gym
SalsaSpin/v_SalsaSpin_g02_c02,martial_arts_gym
SalsaSpin/v_SalsaSpin_g02_c03,martial_arts_gym
SalsaSpin/v_SalsaSpin_g02_c04,martial_arts_gym
SalsaSpin/v_SalsaSpin_g02_c05,martial_arts_gym
SalsaSpin/v_SalsaSpin_g02_c06,martial_arts_gym
SalsaSpin/v_SalsaSpin_g02_c07,martial_arts_gym
SalsaSpin/v_SalsaSpin_g03_c01,ballroom
SalsaSpin/v_SalsaSpin_g03_c02,ballroom
SalsaSpin/v_SalsaSpin_g03_c03,ballroom
SalsaSpin/v_SalsaSpin_g03_c04,ballroom
SalsaSpin/v_SalsaSpin_g03_c05,ballroom
SalsaSpin/v_SalsaSpin_g03_c06,ballroom
SalsaSpin/v_SalsaSpin_g04_c01,locker_room
SalsaSpin/v_SalsaSpin_g04_c02,locker_room
SalsaSpin/v_SalsaSpin_g04_c03,ballroom
SalsaSpin/v_SalsaSpin_g04_c04,martial_arts_gym
SalsaSpin/v_SalsaSpin_g04_c05,art_gallery
SalsaSpin/v_SalsaSpin_g04_c06,locker_room
SalsaSpin/v_SalsaSpin_g05_c01,martial_arts_gym
SalsaSpin/v_SalsaSpin_g05_c02,martial_arts_gym
SalsaSpin/v_SalsaSpin_g05_c03,martial_arts_gym
SalsaSpin/v_SalsaSpin_g05_c04,martial_arts_gym
SalsaSpin/v_SalsaSpin_g05_c05,martial_arts_gym
SalsaSpin/v_SalsaSpin_g05_c06,martial_arts_gym
SalsaSpin/v_SalsaSpin_g06_c01,ballroom
SalsaSpin/v_SalsaSpin_g06_c02,ballroom
SalsaSpin/v_SalsaSpin_g06_c03,ballroom
SalsaSpin/v_SalsaSpin_g06_c04,ballroom
SalsaSpin/v_SalsaSpin_g06_c05,ballroom
SalsaSpin/v_SalsaSpin_g07_c01,television_studio
SalsaSpin/v_SalsaSpin_g07_c02,television_studio
SalsaSpin/v_SalsaSpin_g07_c03,television_studio
SalsaSpin/v_SalsaSpin_g07_c04,television_studio
SalsaSpin/v_SalsaSpin_g07_c05,television_studio
SalsaSpin/v_SalsaSpin_g07_c06,television_studio
SalsaSpin/v_SalsaSpin_g08_c01,ice_skating_rink/indoor
SalsaSpin/v_SalsaSpin_g08_c02,subway_station/platform
SalsaSpin/v_SalsaSpin_g08_c03,subway_station/platform
SalsaSpin/v_SalsaSpin_g08_c04,ice_skating_rink/indoor
SalsaSpin/v_SalsaSpin_g08_c05,ice_skating_rink/indoor
SalsaSpin/v_SalsaSpin_g09_c01,airport_terminal
SalsaSpin/v_SalsaSpin_g09_c02,airport_terminal
SalsaSpin/v_SalsaSpin_g09_c03,airport_terminal
SalsaSpin/v_SalsaSpin_g09_c04,airport_terminal
SalsaSpin/v_SalsaSpin_g09_c05,arcade
SalsaSpin/v_SalsaSpin_g09_c06,arcade
SalsaSpin/v_SalsaSpin_g10_c01,ballroom
SalsaSpin/v_SalsaSpin_g10_c02,ballroom
SalsaSpin/v_SalsaSpin_g10_c03,ballroom
SalsaSpin/v_SalsaSpin_g10_c04,ballroom
SalsaSpin/v_SalsaSpin_g10_c05,ballroom
SalsaSpin/v_SalsaSpin_g10_c06,ballroom
SalsaSpin/v_SalsaSpin_g11_c01,ice_skating_rink/indoor
SalsaSpin/v_SalsaSpin_g11_c02,ice_skating_rink/indoor
SalsaSpin/v_SalsaSpin_g11_c03,ice_skating_rink/indoor
SalsaSpin/v_SalsaSpin_g11_c04,ice_skating_rink/outdoor
SalsaSpin/v_SalsaSpin_g11_c05,ice_skating_rink/indoor
SalsaSpin/v_SalsaSpin_g11_c06,ice_skating_rink/indoor
SalsaSpin/v_SalsaSpin_g12_c01,movie_theater/indoor
SalsaSpin/v_SalsaSpin_g12_c02,movie_theater/indoor
SalsaSpin/v_SalsaSpin_g12_c03,movie_theater/indoor
SalsaSpin/v_SalsaSpin_g12_c04,movie_theater/indoor
SalsaSpin/v_SalsaSpin_g12_c05,movie_theater/indoor
SalsaSpin/v_SalsaSpin_g12_c06,stage/indoor
SalsaSpin/v_SalsaSpin_g13_c01,bar
SalsaSpin/v_SalsaSpin_g13_c02,stage/indoor
SalsaSpin/v_SalsaSpin_g13_c03,ballroom
SalsaSpin/v_SalsaSpin_g13_c04,ballroom
SalsaSpin/v_SalsaSpin_g14_c01,ballroom
SalsaSpin/v_SalsaSpin_g14_c02,ballroom
SalsaSpin/v_SalsaSpin_g14_c03,artists_loft
SalsaSpin/v_SalsaSpin_g14_c04,artists_loft
SalsaSpin/v_SalsaSpin_g14_c05,ballroom
SalsaSpin/v_SalsaSpin_g14_c06,ballroom
SalsaSpin/v_SalsaSpin_g15_c01,ballroom
SalsaSpin/v_SalsaSpin_g15_c02,ballroom
SalsaSpin/v_SalsaSpin_g15_c03,ballroom
SalsaSpin/v_SalsaSpin_g15_c04,ballroom
SalsaSpin/v_SalsaSpin_g15_c05,ballroom
SalsaSpin/v_SalsaSpin_g15_c06,ballroom
SalsaSpin/v_SalsaSpin_g16_c01,jail_cell
SalsaSpin/v_SalsaSpin_g16_c02,jail_cell
SalsaSpin/v_SalsaSpin_g16_c03,jail_cell
SalsaSpin/v_SalsaSpin_g16_c04,jail_cell
SalsaSpin/v_SalsaSpin_g16_c05,jail_cell
SalsaSpin/v_SalsaSpin_g17_c01,elevator_lobby
SalsaSpin/v_SalsaSpin_g17_c02,ballroom
SalsaSpin/v_SalsaSpin_g17_c03,ballroom
SalsaSpin/v_SalsaSpin_g17_c04,ballroom
SalsaSpin/v_SalsaSpin_g18_c01,subway_station/platform
SalsaSpin/v_SalsaSpin_g18_c02,subway_station/platform
SalsaSpin/v_SalsaSpin_g18_c03,subway_station/platform
SalsaSpin/v_SalsaSpin_g18_c04,subway_station/platform
SalsaSpin/v_SalsaSpin_g19_c01,elevator_lobby
SalsaSpin/v_SalsaSpin_g19_c02,elevator_lobby
SalsaSpin/v_SalsaSpin_g19_c03,elevator_lobby
SalsaSpin/v_SalsaSpin_g19_c04,elevator_lobby
SalsaSpin/v_SalsaSpin_g20_c01,movie_theater/indoor
SalsaSpin/v_SalsaSpin_g20_c02,movie_theater/indoor
SalsaSpin/v_SalsaSpin_g20_c03,movie_theater/indoor
SalsaSpin/v_SalsaSpin_g20_c04,movie_theater/indoor
SalsaSpin/v_SalsaSpin_g20_c05,movie_theater/indoor
SalsaSpin/v_SalsaSpin_g21_c01,entrance_hall
SalsaSpin/v_SalsaSpin_g21_c02,entrance_hall
SalsaSpin/v_SalsaSpin_g21_c03,entrance_hall
SalsaSpin/v_SalsaSpin_g21_c04,entrance_hall
SalsaSpin/v_SalsaSpin_g21_c05,entrance_hall
SalsaSpin/v_SalsaSpin_g22_c01,television_studio
SalsaSpin/v_SalsaSpin_g22_c02,television_studio
SalsaSpin/v_SalsaSpin_g22_c03,television_studio
SalsaSpin/v_SalsaSpin_g22_c04,television_studio
SalsaSpin/v_SalsaSpin_g22_c05,television_studio
SalsaSpin/v_SalsaSpin_g23_c01,orchestra_pit
SalsaSpin/v_SalsaSpin_g23_c02,orchestra_pit
SalsaSpin/v_SalsaSpin_g23_c03,orchestra_pit
SalsaSpin/v_SalsaSpin_g23_c04,orchestra_pit
SalsaSpin/v_SalsaSpin_g24_c01,movie_theater/indoor
SalsaSpin/v_SalsaSpin_g24_c02,home_theater
SalsaSpin/v_SalsaSpin_g24_c03,home_theater
SalsaSpin/v_SalsaSpin_g24_c04,home_theater
SalsaSpin/v_SalsaSpin_g24_c05,home_theater
SalsaSpin/v_SalsaSpin_g25_c01,ballroom
SalsaSpin/v_SalsaSpin_g25_c02,ballroom
SalsaSpin/v_SalsaSpin_g25_c03,ballroom
SalsaSpin/v_SalsaSpin_g25_c04,ballroom
ShavingBeard/v_ShavingBeard_g01_c01,shower
ShavingBeard/v_ShavingBeard_g01_c02,shower
ShavingBeard/v_ShavingBeard_g01_c03,shower
ShavingBeard/v_ShavingBeard_g01_c04,shower
ShavingBeard/v_ShavingBeard_g02_c01,veterinarians_office
ShavingBeard/v_ShavingBeard_g02_c02,veterinarians_office
ShavingBeard/v_ShavingBeard_g02_c03,veterinarians_office
ShavingBeard/v_ShavingBeard_g02_c04,dressing_room
ShavingBeard/v_ShavingBeard_g02_c05,elevator/door
ShavingBeard/v_ShavingBeard_g02_c06,dressing_room
ShavingBeard/v_ShavingBeard_g02_c07,elevator/door
ShavingBeard/v_ShavingBeard_g03_c01,home_theater
ShavingBeard/v_ShavingBeard_g03_c02,home_theater
ShavingBeard/v_ShavingBeard_g03_c03,home_theater
ShavingBeard/v_ShavingBeard_g03_c04,boxing_ring
ShavingBeard/v_ShavingBeard_g03_c05,boxing_ring
ShavingBeard/v_ShavingBeard_g03_c06,beauty_salon
ShavingBeard/v_ShavingBeard_g03_c07,beauty_salon
ShavingBeard/v_ShavingBeard_g04_c01,clean_room
ShavingBeard/v_ShavingBeard_g04_c02,shower
ShavingBeard/v_ShavingBeard_g04_c03,dressing_room
ShavingBeard/v_ShavingBeard_g04_c04,dressing_room
ShavingBeard/v_ShavingBeard_g05_c01,ice_cream_parlor
ShavingBeard/v_ShavingBeard_g05_c02,ice_cream_parlor
ShavingBeard/v_ShavingBeard_g05_c03,archive
ShavingBeard/v_ShavingBeard_g05_c04,archive
ShavingBeard/v_ShavingBeard_g05_c05,archive
ShavingBeard/v_ShavingBeard_g05_c06,archive
ShavingBeard/v_ShavingBeard_g05_c07,archive
ShavingBeard/v_ShavingBeard_g06_c01,dressing_room
ShavingBeard/v_ShavingBeard_g06_c02,dressing_room
ShavingBeard/v_ShavingBeard_g06_c03,dressing_room
ShavingBeard/v_ShavingBeard_g06_c04,dressing_room
ShavingBeard/v_ShavingBeard_g06_c05,dressing_room
ShavingBeard/v_ShavingBeard_g06_c06,dressing_room
ShavingBeard/v_ShavingBeard_g06_c07,dressing_room
ShavingBeard/v_ShavingBeard_g07_c01,booth/indoor
ShavingBeard/v_ShavingBeard_g07_c02,booth/indoor
ShavingBeard/v_ShavingBeard_g07_c03,restaurant_kitchen
ShavingBeard/v_ShavingBeard_g07_c04,biology_laboratory
ShavingBeard/v_ShavingBeard_g07_c05,biology_laboratory
ShavingBeard/v_ShavingBeard_g07_c06,biology_laboratory
ShavingBeard/v_ShavingBeard_g07_c07,coffee_shop
ShavingBeard/v_ShavingBeard_g08_c01,stable
ShavingBeard/v_ShavingBeard_g08_c02,boxing_ring
ShavingBeard/v_ShavingBeard_g08_c03,sauna
ShavingBeard/v_ShavingBeard_g08_c04,art_studio
ShavingBeard/v_ShavingBeard_g08_c05,art_studio
ShavingBeard/v_ShavingBeard_g08_c06,pub/indoor
ShavingBeard/v_ShavingBeard_g08_c07,restaurant_kitchen
ShavingBeard/v_ShavingBeard_g09_c01,home_theater
ShavingBeard/v_ShavingBeard_g09_c02,elevator/door
ShavingBeard/v_ShavingBeard_g09_c03,home_theater
ShavingBeard/v_ShavingBeard_g09_c04,home_theater
ShavingBeard/v_ShavingBeard_g09_c05,home_theater
ShavingBeard/v_ShavingBeard_g09_c06,home_theater
ShavingBeard/v_ShavingBeard_g09_c07,home_theater
ShavingBeard/v_ShavingBeard_g10_c01,elevator/door
ShavingBeard/v_ShavingBeard_g10_c02,dressing_room
ShavingBeard/v_ShavingBeard_g10_c03,elevator/door
ShavingBeard/v_ShavingBeard_g10_c04,elevator/door
ShavingBeard/v_ShavingBeard_g10_c05,elevator/door
ShavingBeard/v_ShavingBeard_g10_c06,dressing_room
ShavingBeard/v_ShavingBeard_g10_c07,elevator/door
ShavingBeard/v_ShavingBeard_g11_c01,bathroom
ShavingBeard/v_ShavingBeard_g11_c02,bathroom
ShavingBeard/v_ShavingBeard_g11_c03,bathroom
ShavingBeard/v_ShavingBeard_g11_c04,bathroom
ShavingBeard/v_ShavingBeard_g12_c01,biology_laboratory
ShavingBeard/v_ShavingBeard_g12_c02,office_cubicles
ShavingBeard/v_ShavingBeard_g12_c03,office
ShavingBeard/v_ShavingBeard_g12_c04,office
ShavingBeard/v_ShavingBeard_g12_c05,biology_laboratory
ShavingBeard/v_ShavingBeard_g12_c06,cockpit
ShavingBeard/v_ShavingBeard_g13_c01,art_gallery
ShavingBeard/v_ShavingBeard_g13_c02,art_gallery
ShavingBeard/v_ShavingBeard_g13_c03,natural_history_museum
ShavingBeard/v_ShavingBeard_g13_c04,home_theater
ShavingBeard/v_ShavingBeard_g13_c05,stage/indoor
ShavingBeard/v_ShavingBeard_g13_c06,art_gallery
